filename,width,height,class,xmin,ymin,xmax,ymax,
ea211d35-b4dd9a70-4087a6fb-b0172fe0-36625148.jpg,1024,928,carina,329,382,529,582,
ea211d35-b4dd9a70-4087a6fb-b0172fe0-36625148.jpg,1024,928,tip,277,195,477,395,
82b7f28f-16a7f99d-78123585-3c30ce8a-4f4d06ad.jpg,1024,852,carina,470,321,670,521,
82b7f28f-16a7f99d-78123585-3c30ce8a-4f4d06ad.jpg,1024,852,tip,517,105,717,305,
882e8028-de7076c5-3ab194d2-b1cc5527-293908c0.jpg,852,1024,carina,285,213,485,413,
882e8028-de7076c5-3ab194d2-b1cc5527-293908c0.jpg,852,1024,tip,314,43,514,243,
56387a2b-59baeb63-0d448744-6c5baa94-a2efb38b.jpg,1024,852,carina,414,227,614,427,
56387a2b-59baeb63-0d448744-6c5baa94-a2efb38b.jpg,1024,852,tip,441,41,641,241,
ce5c7527-d3a04e92-3114ef95-29052f52-c86252dc.jpg,852,1024,carina,303,175,503,375,
ce5c7527-d3a04e92-3114ef95-29052f52-c86252dc.jpg,852,1024,tip,313,158,513,358,
aab319a0-7035d806-5613bfdc-7943ca0d-73ee76ec.jpg,1024,852,tip,263,290,463,490,
aab319a0-7035d806-5613bfdc-7943ca0d-73ee76ec.jpg,1024,852,carina,273,331,473,531,
1df3c754-7cf5f90a-fc587ff5-89945e36-931a1124.jpg,852,1024,carina,286,358,486,558,
1df3c754-7cf5f90a-fc587ff5-89945e36-931a1124.jpg,852,1024,tip,281,186,481,386,
8d657f9d-5bddfc10-13b06d17-489a505c-df5d2d55.jpg,1024,852,carina,336,288,536,488,
8d657f9d-5bddfc10-13b06d17-489a505c-df5d2d55.jpg,1024,852,tip,301,169,501,369,
728ba54e-f806376b-641fb213-f018e8b4-60149648.jpg,852,1024,carina,259,262,459,462,
728ba54e-f806376b-641fb213-f018e8b4-60149648.jpg,852,1024,tip,247,113,447,313,
8ab24e5f-04b96162-41a9a985-4beb63e7-1178d2fb.jpg,1024,852,tip,386,138,586,338,
8ab24e5f-04b96162-41a9a985-4beb63e7-1178d2fb.jpg,1024,852,carina,356,314,556,514,
e25dab67-094fa5d3-c51809d3-d3adaf06-bc421a42.jpg,1024,852,carina,342,224,542,424,
e25dab67-094fa5d3-c51809d3-d3adaf06-bc421a42.jpg,1024,852,tip,340,206,540,406,
61a5c9cf-56af4be2-fd9423ba-decef1c1-166d7764.jpg,852,1024,tip,343,230,543,430,
61a5c9cf-56af4be2-fd9423ba-decef1c1-166d7764.jpg,852,1024,carina,315,322,515,522,
60c70c20-d240ba0b-a44347b8-189b2965-0e42de9c.jpg,852,1024,carina,358,361,558,561,
60c70c20-d240ba0b-a44347b8-189b2965-0e42de9c.jpg,852,1024,tip,343,217,543,417,
f33f606c-6154b034-b8f4dc5d-a0493486-1abbbf4c.jpg,1024,852,carina,328,276,528,476,
f33f606c-6154b034-b8f4dc5d-a0493486-1abbbf4c.jpg,1024,852,tip,334,114,534,314,
063d2887-4dafaa18-15fda28e-8b7cd389-f58ed225.jpg,1024,852,carina,453,216,653,416,
063d2887-4dafaa18-15fda28e-8b7cd389-f58ed225.jpg,1024,852,tip,462,38,662,238,
1cec4957-db086ba4-ba725d6b-ef061b58-19ab9a84.jpg,1024,852,tip,327,133,527,333,
1cec4957-db086ba4-ba725d6b-ef061b58-19ab9a84.jpg,1024,852,carina,330,213,530,413,
50f92200-97a448d7-802be911-9d1fda40-14926388.jpg,852,1024,carina,464,343,664,543,
50f92200-97a448d7-802be911-9d1fda40-14926388.jpg,852,1024,tip,486,142,686,342,
49433562-47428b16-5c8676bb-54d0f879-9abbb6fb.jpg,852,1024,carina,383,151,583,351,
4e254b6b-d1af83c8-472a90b4-6cf459c2-47c3a9bf.jpg,852,1024,carina,325,302,525,502,
4e254b6b-d1af83c8-472a90b4-6cf459c2-47c3a9bf.jpg,852,1024,tip,336,168,536,368,
21d04b2f-7ec5b974-e63cf212-fc295e42-fd53b6b3.jpg,1024,852,carina,425,251,625,451,
21d04b2f-7ec5b974-e63cf212-fc295e42-fd53b6b3.jpg,1024,852,tip,437,160,637,360,
b51ea9ee-93ea844a-ec8557d0-5a97abb9-2db904b2.jpg,1024,852,carina,505,248,705,448,
93022ed5-d40288ba-7919402d-a35f9f18-09641a18.jpg,852,1024,carina,316,388,516,588,
93022ed5-d40288ba-7919402d-a35f9f18-09641a18.jpg,852,1024,tip,327,199,527,399,
a1fe5d84-3123fceb-70e149ad-52cb7849-e2adb135.jpg,1024,852,carina,444,169,644,369,
a1fe5d84-3123fceb-70e149ad-52cb7849-e2adb135.jpg,1024,852,tip,438,52,638,252,
9ae50660-807ff150-c7958dfd-9703f86a-ca9c8390.jpg,917,1024,carina,401,502,601,702,
9ae50660-807ff150-c7958dfd-9703f86a-ca9c8390.jpg,917,1024,tip,441,376,641,576,
690d1af4-0690233c-25de0b37-7856830f-225f55d6.jpg,1024,852,carina,390,395,590,595,
7ffbb07b-405bc92f-dc6fe0ff-76a82374-c95380b5.jpg,911,1024,carina,382,228,582,428,
7ffbb07b-405bc92f-dc6fe0ff-76a82374-c95380b5.jpg,911,1024,tip,372,89,572,289,
8d973810-073e3ba1-85e48f90-011a0dd8-e1212104.jpg,1024,852,carina,336,233,536,433,
8d973810-073e3ba1-85e48f90-011a0dd8-e1212104.jpg,1024,852,tip,313,51,513,251,
c253bd6d-db6492d9-80149fb6-3b745585-68e77183.jpg,1024,852,carina,399,180,599,380,
c253bd6d-db6492d9-80149fb6-3b745585-68e77183.jpg,1024,852,tip,414,41,614,241,
d65011d7-43c159de-1b3489ae-725b76c9-730f3692.jpg,1024,852,carina,383,192,583,392,
3bfda00f-871cbafc-a8b2aa4a-612567cd-3d131da4.jpg,829,1024,carina,269,330,469,530,
3bfda00f-871cbafc-a8b2aa4a-612567cd-3d131da4.jpg,829,1024,tip,263,219,463,419,
24fe1e02-3743dadc-5ea4d47d-395a8dde-4bc4ac95.jpg,852,1024,carina,305,349,505,549,
24fe1e02-3743dadc-5ea4d47d-395a8dde-4bc4ac95.jpg,852,1024,tip,331,164,531,364,
1b251884-e12927a7-a2b8a100-70610201-7d389770.jpg,852,1024,carina,331,251,531,451,
1b251884-e12927a7-a2b8a100-70610201-7d389770.jpg,852,1024,tip,340,101,540,301,
50dd0d94-47caeea5-bb6bc45c-8fd3bf74-d5d3a069.jpg,1024,843,tip,420,152,620,352,
50dd0d94-47caeea5-bb6bc45c-8fd3bf74-d5d3a069.jpg,1024,843,carina,393,317,593,517,
7d608590-e13298ba-d7e2c0f0-da9a06cd-8e20f78d.jpg,1024,852,carina,425,249,625,449,
7d608590-e13298ba-d7e2c0f0-da9a06cd-8e20f78d.jpg,1024,852,tip,426,227,626,427,
f7bb973f-f279e476-e56c550c-a5560863-861b8b27.jpg,1024,852,carina,393,296,593,496,
f7bb973f-f279e476-e56c550c-a5560863-861b8b27.jpg,1024,852,tip,414,160,614,360,
6f96e9a7-68ccf741-88fe806a-5627a5c6-69612fd2.jpg,1024,852,carina,526,406,726,606,
6f96e9a7-68ccf741-88fe806a-5627a5c6-69612fd2.jpg,1024,852,tip,556,233,756,433,
36d1bc8b-5bd2fcf1-f8c13820-91412ebd-fccd74fa.jpg,1024,852,tip,536,94,736,294,
36d1bc8b-5bd2fcf1-f8c13820-91412ebd-fccd74fa.jpg,1024,852,carina,509,257,709,457,
39cefdbf-02a85e10-754d9386-b6261d85-f6bdf4d7.jpg,852,1024,carina,300,296,500,496,
39cefdbf-02a85e10-754d9386-b6261d85-f6bdf4d7.jpg,852,1024,tip,283,137,483,337,
85678f0f-e20ef06a-92fcccff-5b9025f6-0408b3a3.jpg,1024,852,carina,452,287,652,487,
85678f0f-e20ef06a-92fcccff-5b9025f6-0408b3a3.jpg,1024,852,tip,476,132,676,332,
0fc2d2eb-c0a5da0c-df26707e-17925489-968de655.jpg,852,1024,carina,381,300,581,500,
0fc2d2eb-c0a5da0c-df26707e-17925489-968de655.jpg,852,1024,tip,396,161,596,361,
586f79a6-0cc60df9-c1d0f905-5a978f8d-ae8a77a0.jpg,852,1024,carina,238,168,438,368,
586f79a6-0cc60df9-c1d0f905-5a978f8d-ae8a77a0.jpg,852,1024,tip,224,0,424,172,
7a8ef6b1-1a466481-8715f746-df646a7a-e9361f0d.jpg,852,1024,carina,370,242,570,442,
7a8ef6b1-1a466481-8715f746-df646a7a-e9361f0d.jpg,852,1024,tip,369,98,569,298,
462f7585-70984788-7ef079c4-c4945940-363a2f25.jpg,1024,859,carina,416,247,616,447,
462f7585-70984788-7ef079c4-c4945940-363a2f25.jpg,1024,859,tip,408,179,608,379,
afc5e81b-546fd535-a7999fe9-fbe59b63-a509880b.jpg,1024,852,carina,354,165,554,365,
afc5e81b-546fd535-a7999fe9-fbe59b63-a509880b.jpg,1024,852,tip,337,4,537,204,
6b20e675-62c97e02-0e806678-9588dcbe-401a99ec.jpg,1024,852,carina,217,58,417,258,
51b8af66-810bb802-1f142b67-8b07c4fb-3fc1efc5.jpg,1024,852,carina,429,349,629,549,
51b8af66-810bb802-1f142b67-8b07c4fb-3fc1efc5.jpg,1024,852,tip,438,186,638,386,
cc19907f-43291657-91fd81f8-d04b8420-d6bee7f9.jpg,1024,852,carina,471,361,671,561,
cc19907f-43291657-91fd81f8-d04b8420-d6bee7f9.jpg,1024,852,tip,449,188,649,388,
247125c4-d3771619-d3f0f316-f696f8c7-c66bc0b7.jpg,852,1024,carina,175,126,375,326,
247125c4-d3771619-d3f0f316-f696f8c7-c66bc0b7.jpg,852,1024,tip,174,0,374,138,
1c16a8ad-6ceaef03-4e80eaff-e87107bd-f027a3c3.jpg,1024,852,carina,441,128,641,328,
c0749f11-ba4ccc9a-b61bba8c-a83253c7-710744a5.jpg,944,1024,carina,386,343,586,543,
c0749f11-ba4ccc9a-b61bba8c-a83253c7-710744a5.jpg,944,1024,tip,404,139,604,339,
9699a985-848721d7-27714e3a-56f29302-9aff7e66.jpg,852,1024,carina,311,325,511,525,
9699a985-848721d7-27714e3a-56f29302-9aff7e66.jpg,852,1024,tip,298,180,498,380,
391d427f-3d1c8521-80f82706-6237aa89-1aa780d2.jpg,1024,852,carina,429,314,629,514,
391d427f-3d1c8521-80f82706-6237aa89-1aa780d2.jpg,1024,852,tip,462,133,662,333,
4ffa01c1-2ba0660c-af6e199a-f2b276d4-e022c5e3.jpg,1024,852,carina,350,150,550,350,
4ffa01c1-2ba0660c-af6e199a-f2b276d4-e022c5e3.jpg,1024,852,tip,395,0,595,178,
3b9e02e8-8f37edd1-e11fffbc-746f6ff2-086b0ccc.jpg,1024,877,carina,438,318,638,518,
3b9e02e8-8f37edd1-e11fffbc-746f6ff2-086b0ccc.jpg,1024,877,tip,386,139,586,339,
df467ec9-d7fa1171-72d74197-7e606837-24e79b86.jpg,1024,852,carina,422,188,622,388,
df467ec9-d7fa1171-72d74197-7e606837-24e79b86.jpg,1024,852,tip,429,26,629,226,
c5c8abec-05c2d422-f75cf96f-137231c3-7a8d2755.jpg,852,1024,carina,285,322,485,522,
c5c8abec-05c2d422-f75cf96f-137231c3-7a8d2755.jpg,852,1024,tip,276,161,476,361,
6c7ecd09-2a66c768-26b1a80e-445bb37a-4fbcdd38.jpg,1024,852,carina,462,318,662,518,
6c7ecd09-2a66c768-26b1a80e-445bb37a-4fbcdd38.jpg,1024,852,tip,450,127,650,327,
54c004ca-8f7db375-ee8cd288-e3dffada-89bc05dd.jpg,1024,852,carina,468,150,668,350,
54c004ca-8f7db375-ee8cd288-e3dffada-89bc05dd.jpg,1024,852,tip,434,0,634,141,
e0230c6c-6170413d-f3f25567-63fc2e33-8dc7ca2a.jpg,852,1024,carina,447,208,647,408,
1ba3eaa3-995ce4e2-808aafbd-af99084f-c8254a8e.jpg,1024,852,carina,383,350,583,550,
1ba3eaa3-995ce4e2-808aafbd-af99084f-c8254a8e.jpg,1024,852,tip,404,172,604,372,
7960463e-c4b9bb25-16b4f2b5-5a8734da-278bc437.jpg,883,1024,carina,306,300,506,500,
7960463e-c4b9bb25-16b4f2b5-5a8734da-278bc437.jpg,883,1024,tip,330,117,530,317,
5621f324-11b1e818-ecf9dad6-068a00ab-548847b7.jpg,1024,852,carina,398,397,598,597,
5621f324-11b1e818-ecf9dad6-068a00ab-548847b7.jpg,1024,852,tip,437,219,637,419,
cd5945a4-198422c0-001ffcb5-462ea928-4e7356ff.jpg,1024,852,carina,419,203,619,403,
cd5945a4-198422c0-001ffcb5-462ea928-4e7356ff.jpg,1024,852,tip,434,175,634,375,
c879f1e0-d297bf5d-806095b1-3cca6742-6692e24d.jpg,1024,852,carina,456,210,656,410,
0fec9336-25048769-96c0b8df-2b9f638c-213d1367.jpg,1024,934,carina,426,240,626,440,
0fec9336-25048769-96c0b8df-2b9f638c-213d1367.jpg,1024,934,tip,454,19,654,219,
ae671b39-9aa22f7a-23bdfa99-081422a0-a0a9b1c3.jpg,852,1024,carina,280,224,480,424,
ae671b39-9aa22f7a-23bdfa99-081422a0-a0a9b1c3.jpg,852,1024,tip,273,65,473,265,
937c8a13-f2111e4e-df090b6f-72fe7e45-5ba65494.jpg,1024,852,carina,456,224,656,424,
937c8a13-f2111e4e-df090b6f-72fe7e45-5ba65494.jpg,1024,852,tip,473,41,673,241,
f6f753d2-d0bc6bfc-69cf2f2c-dbf17eba-60ee21bd.jpg,1024,852,carina,327,281,527,481,
f6f753d2-d0bc6bfc-69cf2f2c-dbf17eba-60ee21bd.jpg,1024,852,tip,380,103,580,303,
6f452636-a1ff96f0-ebdd65a3-6bb37850-ad6e1b16.jpg,852,1024,carina,238,320,438,520,
6f452636-a1ff96f0-ebdd65a3-6bb37850-ad6e1b16.jpg,852,1024,tip,236,137,436,337,
366c7c22-a67ea18f-e317b3fb-9d8fdb4a-ca2ff360.jpg,1024,898,carina,399,284,599,484,
366c7c22-a67ea18f-e317b3fb-9d8fdb4a-ca2ff360.jpg,1024,898,tip,440,125,640,325,
a110bd09-6766e761-4cca8b15-2873ad28-2307190a.jpg,1024,852,carina,392,303,592,503,
a110bd09-6766e761-4cca8b15-2873ad28-2307190a.jpg,1024,852,tip,404,264,604,464,
98de79c4-d0b9466d-202dbbcd-481c14d6-4ae729ba.jpg,1024,852,carina,449,237,649,437,
98de79c4-d0b9466d-202dbbcd-481c14d6-4ae729ba.jpg,1024,852,tip,466,163,666,363,
091de0ec-cea1c054-c4b00082-554b0741-98c26076.jpg,852,1024,carina,289,320,489,520,
091de0ec-cea1c054-c4b00082-554b0741-98c26076.jpg,852,1024,tip,298,211,498,411,
6c9884a4-97475140-1e561c66-1b59449c-005985f8.jpg,852,1024,carina,341,394,541,594,
6c9884a4-97475140-1e561c66-1b59449c-005985f8.jpg,852,1024,tip,397,285,597,485,
959a2bca-5e606eb2-c3543c80-a99a4bac-b03c4502.jpg,1024,852,carina,369,281,569,481,
959a2bca-5e606eb2-c3543c80-a99a4bac-b03c4502.jpg,1024,852,tip,387,121,587,321,
183567f0-268a49db-5e931840-4d7bc194-a033b4aa.jpg,852,1024,carina,269,327,469,527,
183567f0-268a49db-5e931840-4d7bc194-a033b4aa.jpg,852,1024,tip,287,146,487,346,
f0753a5c-4eeb4a70-7df01c46-a4be26a8-9da539f2.jpg,1024,852,carina,356,332,556,532,
f0753a5c-4eeb4a70-7df01c46-a4be26a8-9da539f2.jpg,1024,852,tip,360,153,560,353,
65a2f615-3d2088b8-e1297f47-cab1c5b7-c7482bde.jpg,1024,852,carina,419,355,619,555,
65a2f615-3d2088b8-e1297f47-cab1c5b7-c7482bde.jpg,1024,852,tip,416,162,616,362,
1e8fa7a4-98c7af24-42ef40a6-724884bb-d91ded68.jpg,1024,852,carina,523,213,723,413,
1e8fa7a4-98c7af24-42ef40a6-724884bb-d91ded68.jpg,1024,852,tip,547,66,747,266,
484c7f81-e234cf47-7fdf63b2-1de61dee-3f05ae9e.jpg,1024,893,carina,312,414,512,614,
484c7f81-e234cf47-7fdf63b2-1de61dee-3f05ae9e.jpg,1024,893,carina,351,234,551,434,
8590fa59-037b573b-a94c60ef-c42cff25-b0a7868c.jpg,852,1024,carina,340,303,540,503,
9723b869-58d0c5fc-67e73761-3b6373ae-1f064b32.jpg,951,1024,carina,360,265,560,465,
9723b869-58d0c5fc-67e73761-3b6373ae-1f064b32.jpg,951,1024,tip,373,88,573,288,
ab4af6d6-7e4f01e9-c46e84db-744a6ee1-840ec3f6.jpg,1024,852,tip,443,136,643,336,
ab4af6d6-7e4f01e9-c46e84db-744a6ee1-840ec3f6.jpg,1024,852,carina,401,297,601,497,
2507d62b-80c9c98e-e620438a-9e5f15e0-b881b5d1.jpg,852,1024,carina,350,549,550,749,
2507d62b-80c9c98e-e620438a-9e5f15e0-b881b5d1.jpg,852,1024,tip,291,303,491,503,
8200b809-8c57ccae-27b46587-9590c569-983e5afa.jpg,1024,852,carina,351,243,551,443,
8200b809-8c57ccae-27b46587-9590c569-983e5afa.jpg,1024,852,tip,368,60,568,260,
cc6591d9-815fa189-6e7e767d-b568664b-afdfd7c2.jpg,852,1024,carina,383,352,583,552,
cc6591d9-815fa189-6e7e767d-b568664b-afdfd7c2.jpg,852,1024,tip,407,179,607,379,
a4f16d9d-11795ee6-56e830e1-d45efe98-ba5c523f.jpg,1024,852,carina,345,209,545,409,
a4f16d9d-11795ee6-56e830e1-d45efe98-ba5c523f.jpg,1024,852,tip,312,35,512,235,
d9fc5916-cedbb3c2-0c5b3f46-bb27da4a-f6042c29.jpg,1024,857,carina,379,276,579,476,
d9fc5916-cedbb3c2-0c5b3f46-bb27da4a-f6042c29.jpg,1024,857,tip,366,124,566,324,
6e2875b6-3a7ffd84-26bac9b6-98f2ac23-8cb80778.jpg,1024,852,carina,401,234,601,434,
6e2875b6-3a7ffd84-26bac9b6-98f2ac23-8cb80778.jpg,1024,852,tip,446,26,646,226,
5be40685-503c6280-b696131d-004af1ca-552bab50.jpg,852,1024,carina,245,153,445,353,
5be40685-503c6280-b696131d-004af1ca-552bab50.jpg,852,1024,tip,267,0,467,165,
8039ae94-003f5ce9-ed092ff8-1743763c-3a009921.jpg,872,1024,carina,362,224,562,424,
8039ae94-003f5ce9-ed092ff8-1743763c-3a009921.jpg,872,1024,tip,351,37,551,237,
9c49de09-c6b41f79-94241df9-3edd45d4-6f723bb7.jpg,1024,852,carina,401,246,601,446,
9c49de09-c6b41f79-94241df9-3edd45d4-6f723bb7.jpg,1024,852,tip,399,78,599,278,
16fb648c-8ce490cd-eb81d56e-815ede2c-da93fcfe.jpg,1024,852,carina,441,181,641,381,
16fb648c-8ce490cd-eb81d56e-815ede2c-da93fcfe.jpg,1024,852,tip,441,67,641,267,
8299e89e-a434c64d-7cf5df6f-7b1f06f4-590d1317.jpg,1024,852,tip,410,313,610,513,
8299e89e-a434c64d-7cf5df6f-7b1f06f4-590d1317.jpg,1024,852,carina,431,281,631,481,
1d75d369-d4b9a39b-ada61926-d8e46053-4d497a68.jpg,1024,852,carina,366,285,566,485,
1d75d369-d4b9a39b-ada61926-d8e46053-4d497a68.jpg,1024,852,tip,356,60,556,260,
df4a651d-611d3f32-23f30bc4-571f6fcb-7a3eb3c9.jpg,852,1024,carina,325,374,525,574,
df4a651d-611d3f32-23f30bc4-571f6fcb-7a3eb3c9.jpg,852,1024,tip,321,193,521,393,
01a1cbef-a434aa7a-68aebefa-3ceca239-dc4c7908.jpg,1024,852,carina,387,278,587,478,
01a1cbef-a434aa7a-68aebefa-3ceca239-dc4c7908.jpg,1024,852,tip,386,99,586,299,
063b1c43-57a7a2d8-4451b505-b4f4f84a-0c9e553e.jpg,852,1024,carina,508,303,708,503,
063b1c43-57a7a2d8-4451b505-b4f4f84a-0c9e553e.jpg,852,1024,tip,564,121,764,321,
29e56e55-9c1618bc-18eb09dc-98125855-7bbaad69.jpg,1024,852,carina,347,284,547,484,
29e56e55-9c1618bc-18eb09dc-98125855-7bbaad69.jpg,1024,852,tip,336,157,536,357,
e003ba6f-c5d49f26-b95edf7f-a4a78165-8f809db2.jpg,1024,852,carina,404,406,604,606,
e003ba6f-c5d49f26-b95edf7f-a4a78165-8f809db2.jpg,1024,852,tip,396,222,596,422,
c45f3f0f-76a2a003-2ecae0d0-566b887f-2bdadde6.jpg,852,1024,carina,282,322,482,522,
c45f3f0f-76a2a003-2ecae0d0-566b887f-2bdadde6.jpg,852,1024,tip,275,132,475,332,
ece72bd1-e10b42e5-16f54e28-365a9b34-edf0ec09.jpg,1024,852,carina,413,324,613,524,
ece72bd1-e10b42e5-16f54e28-365a9b34-edf0ec09.jpg,1024,852,tip,417,159,617,359,
ac883b1f-7ae1566b-7409b9b6-6a6ba7e5-b575080a.jpg,1024,852,carina,404,324,604,524,
ac883b1f-7ae1566b-7409b9b6-6a6ba7e5-b575080a.jpg,1024,852,tip,441,136,641,336,
522e783d-42b40f2d-f42dd207-d9859a47-6f63670a.jpg,1024,852,carina,414,386,614,586,
522e783d-42b40f2d-f42dd207-d9859a47-6f63670a.jpg,1024,852,tip,435,228,635,428,
1da596ca-8fecf735-359187b9-6d8abc96-9f69f087.jpg,852,1024,carina,374,615,574,815,
1da596ca-8fecf735-359187b9-6d8abc96-9f69f087.jpg,852,1024,tip,397,436,597,636,
0dc24147-675de6b0-06ad09a5-c48695df-711ce8a3.jpg,759,1024,carina,367,461,567,661,
0dc24147-675de6b0-06ad09a5-c48695df-711ce8a3.jpg,759,1024,tip,190,495,390,695,
2c00a9f8-85370046-e8e22839-33024b66-6ea6c045.jpg,1024,852,carina,440,355,640,555,
2c00a9f8-85370046-e8e22839-33024b66-6ea6c045.jpg,1024,852,tip,450,157,650,357,
f235357f-432b8dfc-a3a7a2c6-60780556-20ce76fd.jpg,1024,852,carina,342,177,542,377,
f235357f-432b8dfc-a3a7a2c6-60780556-20ce76fd.jpg,1024,852,tip,347,69,547,269,
6973285b-dc0482df-98e27bcd-be321cf3-59032b4f.jpg,852,1024,carina,325,260,525,460,
6973285b-dc0482df-98e27bcd-be321cf3-59032b4f.jpg,852,1024,tip,323,88,523,288,
899bc69c-a2d6dfe7-fa21f51b-326b4217-bbfdc703.jpg,1024,852,carina,407,263,607,463,
899bc69c-a2d6dfe7-fa21f51b-326b4217-bbfdc703.jpg,1024,852,tip,440,105,640,305,
07135962-8b7cc07c-2ca384f3-0ddd63a1-2317f402.jpg,1024,854,carina,487,259,687,459,
07135962-8b7cc07c-2ca384f3-0ddd63a1-2317f402.jpg,1024,854,tip,517,92,717,292,
a9a4b34d-88891139-0c735ea4-76e2e4f6-150fd2da.jpg,1024,865,carina,478,284,678,484,
1dc0adaf-e5ba3a5a-c44f4ab6-4f23eec7-e5395812.jpg,1024,852,carina,383,326,583,526,
1dc0adaf-e5ba3a5a-c44f4ab6-4f23eec7-e5395812.jpg,1024,852,tip,418,152,618,352,
70aa7ad5-b0b5141a-fc142656-ef289522-2d41e420.jpg,1024,852,carina,428,499,628,699,
70aa7ad5-b0b5141a-fc142656-ef289522-2d41e420.jpg,1024,852,tip,425,314,625,514,
f0b38e50-ec03cb8d-17dbe3d8-610ef32c-ab4cda5c.jpg,1024,852,carina,389,400,589,600,
f0b38e50-ec03cb8d-17dbe3d8-610ef32c-ab4cda5c.jpg,1024,852,tip,426,141,626,341,
14d407bc-4cc68db2-a6997366-39c2caf0-172dc48f.jpg,852,1024,carina,274,349,474,549,
14d407bc-4cc68db2-a6997366-39c2caf0-172dc48f.jpg,852,1024,tip,285,179,485,379,
178be6b3-bf235a81-0f6a1f26-d8287b95-ed3806e8.jpg,852,1024,carina,217,345,417,545,
178be6b3-bf235a81-0f6a1f26-d8287b95-ed3806e8.jpg,852,1024,tip,170,157,370,357,
771cf950-6592a38f-e1766805-2a70cdf4-7f73617f.jpg,1024,941,carina,411,208,611,408,
6bc1a507-7be1c29b-d46d4ef5-b7809bd3-3e748709.jpg,852,1024,carina,316,372,516,572,
6bc1a507-7be1c29b-d46d4ef5-b7809bd3-3e748709.jpg,852,1024,tip,319,205,519,405,
b68f66f9-dd6396dd-4117d479-44c8fd2b-76f20a5b.jpg,852,1024,carina,370,209,570,409,
b68f66f9-dd6396dd-4117d479-44c8fd2b-76f20a5b.jpg,852,1024,tip,397,1,597,201,
266bb125-d1721bed-59109663-6f960064-8273266d.jpg,852,1024,carina,245,151,445,351,
266bb125-d1721bed-59109663-6f960064-8273266d.jpg,852,1024,tip,291,0,491,171,
742ee41c-5ffffff2-71cb66f6-2048d64b-87247261.jpg,852,1024,carina,256,311,456,511,
742ee41c-5ffffff2-71cb66f6-2048d64b-87247261.jpg,852,1024,tip,246,99,446,299,
b265fa8e-0ad13d9d-1c7408ad-1dbccffe-0fb3247e.jpg,852,1024,carina,298,271,498,471,
6ef2ef87-24b38681-65d7e9bf-50a443bf-2c763a16.jpg,1024,852,carina,434,427,634,627,
6ef2ef87-24b38681-65d7e9bf-50a443bf-2c763a16.jpg,1024,852,tip,422,171,622,371,
49786118-88ebb644-10d8f53f-b0520b76-7068cf9b.jpg,852,1024,carina,296,345,496,545,
49786118-88ebb644-10d8f53f-b0520b76-7068cf9b.jpg,852,1024,tip,336,197,536,397,
4058a4d6-2b685299-84e027b6-a3d790c8-c241b31e.jpg,1024,852,carina,371,284,571,484,
4058a4d6-2b685299-84e027b6-a3d790c8-c241b31e.jpg,1024,852,tip,384,142,584,342,
ba71c640-b41f40e7-bde5861b-9271b650-f598a31c.jpg,852,1024,carina,407,327,607,527,
ba71c640-b41f40e7-bde5861b-9271b650-f598a31c.jpg,852,1024,tip,410,141,610,341,
57fd906e-eb9607e0-5db4bc58-5338e302-68793ace.jpg,852,1024,carina,367,347,567,547,
