filename,width,height,class,xmin,ymin,xmax,ymax,
s53273191.jpg,421,512,carina,154,109,254,209,
s59872403.jpg,426,512,carina,181,151,281,251,
s59109782.jpg,512,426,carina,191,125,291,225,
s55203083.jpg,426,512,carina,243,181,343,281,
s59607182.jpg,512,426,carina,188,187,288,287,
s53613688.jpg,443,512,carina,173,176,273,276,
s51678542.jpg,512,426,carina,222,149,322,249,
s55834064.jpg,426,512,carina,155,159,255,259,
s54934710.jpg,512,426,carina,221,134,321,234,
s57970912.jpg,440,512,carina,163,142,263,242,
s54540617.jpg,426,512,carina,182,171,282,271,
s54652765.jpg,512,512,carina,204,139,304,239,
s53797545.jpg,426,512,carina,174,132,274,232,
s51694137.jpg,512,426,carina,209,106,309,206,
s50639339.jpg,512,426,carina,223,127,323,227,
s52806303.jpg,512,426,carina,205,159,305,259,
s56191722.jpg,426,512,carina,180,188,280,288,
s56566950.jpg,449,512,carina,175,177,275,277,
s58179273.jpg,512,426,carina,204,119,304,219,
s55787947.jpg,512,512,carina,175,162,275,262,
s58762447.jpg,512,426,carina,194,131,294,231,
s59750015.jpg,512,426,carina,215,120,315,220,
s59723123.jpg,426,512,carina,136,150,236,250,
s56777171.jpg,512,426,carina,192,153,292,253,
s52101493.jpg,426,512,carina,152,156,252,256,
s56374699.jpg,512,506,carina,196,194,296,294,
s53839171.jpg,512,426,carina,215,137,315,237,
s51320163.jpg,426,512,carina,168,140,268,240,
s58583348.jpg,426,512,carina,155,192,255,292,
s51156549.jpg,512,426,carina,195,133,295,233,
s55763834.jpg,426,512,carina,159,197,259,297,
s51788121.jpg,426,512,carina,174,166,274,266,
s54554163.jpg,426,512,carina,149,162,249,262,
s55910565.jpg,472,512,carina,170,166,270,266,
s51399802.jpg,512,426,carina,218,135,318,235,
s51964261.jpg,426,512,carina,155,138,255,238,
s52281600.jpg,426,512,carina,153,168,253,268,
s58853913.jpg,426,512,carina,145,136,245,236,
s55243435.jpg,512,426,carina,167,150,267,250,
s54309861.jpg,512,426,carina,147,112,247,212,
s50261338.jpg,512,426,carina,226,131,326,231,
s51201489.jpg,512,426,carina,177,141,277,241,
s53420357.jpg,426,512,carina,169,143,269,243,
s59252078.jpg,426,512,carina,160,135,260,235,
s55089732.jpg,512,426,carina,187,141,287,241,
s54479128.jpg,512,426,carina,165,140,265,240,
s57522922.jpg,512,426,carina,200,131,300,231,
s51143982.jpg,426,512,carina,132,220,232,320,
s51211156.jpg,512,433,carina,164,151,264,251,
s51211156.jpg,512,433,carina,167,145,267,245,
s50038757.jpg,426,512,carina,149,135,249,235,
s53827687.jpg,512,426,carina,238,118,338,218,
s52533881.jpg,426,512,carina,174,162,274,262,
s52272454.jpg,454,512,carina,177,178,277,278,
s52383210.jpg,426,512,carina,171,127,271,227,
s57370783.jpg,512,426,carina,185,99,285,199,
s58418827.jpg,426,512,carina,147,119,247,219,
s53665164.jpg,512,478,carina,190,116,290,216,
s54347899.jpg,426,512,carina,161,161,261,261,
s56382556.jpg,512,512,carina,176,178,276,278,
s55388196.jpg,426,512,carina,157,163,257,263,
s50196761.jpg,512,502,carina,184,143,284,243,
s53858670.jpg,512,426,carina,174,112,274,212,
s58389975.jpg,512,426,carina,217,133,317,233,
s55181698.jpg,470,512,carina,155,159,255,259,
s58782895.jpg,432,512,carina,153,165,253,265,
s55666911.jpg,440,512,carina,157,167,257,267,
s52894943.jpg,426,512,carina,157,142,257,242,
s53070255.jpg,426,512,carina,154,154,254,254,
s58816002.jpg,512,426,carina,203,126,303,226,
s50488666.jpg,512,512,carina,193,213,293,313,
s53154387.jpg,512,426,carina,230,149,330,249,
s59288285.jpg,512,472,carina,175,155,275,255,
s55107880.jpg,426,512,carina,162,148,262,248,
s55687808.jpg,426,512,carina,157,128,257,228,
s52010945.jpg,512,426,carina,216,114,316,214,
s52229714.jpg,512,426,carina,205,121,305,221,
s51038308.jpg,512,426,carina,256,138,356,238,
s50216870.jpg,426,512,carina,178,173,278,273,
s57869126.jpg,512,426,carina,209,126,309,226,
