filename,width,height,class,xmin,ymin,xmax,ymax,
s50293950.jpg,846,1024,pigtail,438,816,544,921,
s58298424.jpg,852,1024,pigtail,705,805,806,940,
s54799674.jpg,865,1024,pigtail,313,594,410,698,
s58504042.jpg,1024,852,pigtail,136,428,227,520,
s54938678.jpg,1024,852,pigtail,544,484,665,595,
s58637617.jpg,852,1024,pigtail,141,292,284,413,
s55142133.jpg,877,1024,pigtail,316,623,439,738,
s50854121.jpg,852,1024,pigtail,653,349,754,450,
s58830505.jpg,1024,880,pigtail,634,228,725,337,
s58830505.jpg,1024,880,pigtail,157,304,275,409,
s55297031.jpg,852,1024,pigtail,679,771,824,903,
s51041086.jpg,852,1024,pigtail,170,560,273,664,
s51055214.jpg,852,1024,pigtail,532,625,646,713,
s59036258.jpg,852,1024,pigtail,689,302,825,471,
s51277455.jpg,787,1024,pigtail,614,230,704,346,
s59241106.jpg,852,1024,pigtail,653,496,763,597,
s55658233.jpg,852,1024,pigtail,449,773,544,883,
s51438133.jpg,1024,852,pigtail,217,450,322,554,
s59377423.jpg,852,1024,pigtail,522,804,682,961,
s51613638.jpg,867,1024,pigtail,642,436,760,539,
s59500080.jpg,852,1024,pigtail,307,568,447,683,
s56036614.jpg,1024,875,pigtail,709,680,838,808,
s51781552.jpg,1024,852,pigtail,227,297,330,410,
s51934104.jpg,1024,852,pigtail,191,430,301,531,
s59839897.jpg,1024,852,pigtail,280,536,381,643,
s56356770.jpg,890,1024,pigtail,487,489,591,584,
s52118420.jpg,852,1024,pigtail,105,496,216,614,
s56528621.jpg,949,1024,pigtail,300,732,422,862,
s56705105.jpg,1024,852,pigtail,138,534,247,672,
s52517680.jpg,852,1024,pigtail,181,542,294,683,
s56991670.jpg,852,1024,pigtail,397,279,527,403,
s57166557.jpg,852,1024,pigtail,204,569,317,692,
s53041659.jpg,944,1024,pigtail,539,836,676,967,
s57318371.jpg,1024,890,pigtail,108,720,238,841,
s53193847.jpg,1024,1024,pigtail,674,340,786,464,
s57484736.jpg,852,1024,pigtail,66,485,163,591,
s53400956.jpg,834,1024,pigtail,249,482,363,602,
s57611639.jpg,1024,852,pigtail,368,308,438,411,
s53539182.jpg,852,1024,pigtail,480,399,611,550,
s57919951.jpg,1024,852,pigtail,234,489,335,593,
s53925701.jpg,975,1024,pigtail,171,640,293,761,
s54232840.jpg,917,1024,pigtail,71,644,151,736,
s50147410.jpg,852,1024,pigtail,574,178,700,364,
s58328014.jpg,1024,852,pigtail,536,304,644,411,
s54819076.jpg,1024,852,pigtail,227,577,345,700,
s54950688.jpg,857,1024,pigtail,223,380,320,470,
s54950688.jpg,857,1024,pigtail,666,551,762,652,
s50706733.jpg,1024,1024,pigtail,673,239,768,327,
s58650793.jpg,852,1024,pigtail,94,525,213,631,
s55300909.jpg,852,1024,pigtail,634,513,747,628,
s51285781.jpg,895,1024,pigtail,689,741,775,834,
s59252387.jpg,1024,852,pigtail,312,569,394,658,
s55675972.jpg,852,1024,pigtail,582,453,712,569,
s51453081.jpg,897,1024,pigtail,80,453,190,598,
s51453081.jpg,897,1024,pigtail,513,802,620,920,
s59388622.jpg,852,1024,pigtail,542,727,640,830,
s55889692.jpg,1024,852,pigtail,224,596,316,675,
s59510112.jpg,1012,1024,pigtail,507,715,641,854,
s56048003.jpg,1024,852,pigtail,222,174,336,332,
s59668477.jpg,917,1024,pigtail,232,271,347,399,
s56215065.jpg,1024,852,pigtail,694,546,811,651,
s51945011.jpg,852,1024,pigtail,238,478,346,597,
s56370554.jpg,852,1024,pigtail,45,620,167,739,
s56534368.jpg,852,1024,pigtail,455,834,562,932,
s52335169.jpg,852,1024,pigtail,416,650,532,776,
s52538609.jpg,852,1024,pigtail,362,405,436,480,
s52723047.jpg,1024,852,pigtail,368,457,464,585,
s57004662.jpg,841,1024,pigtail,220,485,336,614,
s52926592.jpg,852,1024,pigtail,100,569,204,684,
s57192217.jpg,1024,906,pigtail,730,429,828,515,
s57324436.jpg,1021,1024,pigtail,850,634,970,765,
s53403900.jpg,852,1024,pigtail,140,459,241,563,
s57619836.jpg,852,1024,pigtail,686,298,773,370,
s53547038.jpg,1024,852,pigtail,551,271,681,395,
s53547038.jpg,1024,852,pigtail,246,190,340,288,
s57800958.jpg,900,1024,pigtail,680,741,785,856,
